water_name,county,species,quantity,length,stock_date,source_year
WHITNEY RES,SUMMIT,TIGER TROUT,10140,3.64,07/16/2019,2019
WHITNEY RES,SUMMIT,RAINBOW,1999,9.63,07/22/2019,2019
WINDSOR POND,SUMMIT,RAINBOW,125,8.97,06/17/2019,2019
WINDSOR POND,SUMMIT,RAINBOW,162,9.75,07/01/2019,2019
WINDSOR POND,SUMMIT,RAINBOW,125,10,07/16/2019,2019
WINDSOR POND,SUMMIT,RAINBOW,126,9.63,07/29/2019,2019
BEAR R,SUMMIT,RAINBOW,150,9.21,07/02/2020,2020
BEAR R,SUMMIT,RAINBOW,151,9.52,07/14/2020,2020
BEAR R,SUMMIT,RAINBOW,102,11.99,07/27/2020,2020
BEAR R,SUMMIT,RAINBOW,102,8.94,08/10/2020,2020
DEER VALLEY LAKES,SUMMIT,WIPER,1500,8.55,05/14/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,500,9.09,05/19/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,501,9.41,05/27/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,500,9.75,06/04/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,501,9.41,06/08/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,501,9.41,06/16/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,249,9.41,06/24/2020,2020
DEER VALLEY LAKES,SUMMIT,RAINBOW,253,9.21,06/30/2020,2020
DEER VALLEY LAKES,SUMMIT,WIPER,752,4.2,09/16/2020,2020
DEER VALLEY LAKES,SUMMIT,TIGER TROUT,3000,5.23,10/24/2020,2020
ECHO RES,SUMMIT,RAINBOW,29989,3.14,01/14/2020,2020
ECHO RES,SUMMIT,RAINBOW,8742,3.97,06/10/2020,2020
ECHO RES,SUMMIT,RAINBOW,53213,3.75,07/22/2020,2020
ECHO RES,SUMMIT,RAINBOW,4423,9.71,10/05/2020,2020
ECHO RES,SUMMIT,RAINBOW,3167,9.71,10/05/2020,2020
ECHO RES,SUMMIT,RAINBOW,4368,9.71,10/05/2020,2020
ECHO RES,SUMMIT,RAINBOW,1989,10.42,10/26/2020,2020
ECHO RES,SUMMIT,RAINBOW,1547,10.42,10/26/2020,2020
ECHO RES,SUMMIT,RAINBOW,15543,3.76,10/27/2020,2020
HAYDEN FK,SUMMIT,RAINBOW,301,9.21,07/02/2020,2020
HAYDEN FK,SUMMIT,RAINBOW,299,9.52,07/14/2020,2020
HAYDEN FK,SUMMIT,RAINBOW,305,11.99,07/27/2020,2020
HAYDEN FK,SUMMIT,RAINBOW,301,8.94,08/10/2020,2020
PROVO R,SUMMIT,RAINBOW,300,10,06/17/2020,2020
PROVO R,SUMMIT,RAINBOW,299,9.52,07/14/2020,2020
PROVO R,SUMMIT,RAINBOW,228,8.94,08/03/2020,2020
ROCKPORT RES,SUMMIT,KOKANEE,30045,3.01,03/30/2020,2020
ROCKPORT RES,SUMMIT,RAINBOW,3994,10.07,10/13/2020,2020
ROCKPORT RES,SUMMIT,RAINBOW,4410,10.07,10/13/2020,2020
ROCKPORT RES,SUMMIT,RAINBOW,3920,10.07,10/13/2020,2020
ROCKPORT RES,SUMMIT,RAINBOW,4368,9.71,10/13/2020,2020
ROCKPORT RES,SUMMIT,RAINBOW,3331,9.71,10/13/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1998,9.75,05/13/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1500,10,06/02/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1500,10,06/23/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1501,9.21,07/06/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1001,9.52,07/21/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1240,11.99,07/24/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1663,8.94,08/04/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,917,9.12,08/17/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1601,9.12,08/24/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2000,9.31,08/31/2020,2020
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,20160,2.81,09/28/2020,2020
STATELINE RES,SUMMIT,RAINBOW,2921,9.15,06/01/2020,2020
STATELINE RES,SUMMIT,LAKE TROUT,3800,3.95,07/21/2020,2020
STATELINE RES,SUMMIT,RAINBOW,4813,8.66,07/24/2020,2020
STILLWATER FK,SUMMIT,RAINBOW,150,9.21,07/02/2020,2020
STILLWATER FK,SUMMIT,RAINBOW,151,9.52,07/14/2020,2020
STILLWATER FK,SUMMIT,RAINBOW,145,11.99,07/27/2020,2020
STILLWATER FK,SUMMIT,RAINBOW,109,8.94,08/10/2020,2020
WEBER R,SUMMIT,RAINBOW,100,10,06/23/2020,2020
WEBER R,SUMMIT,RAINBOW,100,10,06/23/2020,2020
WEBER R,SUMMIT,RAINBOW,100,10,06/23/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.21,07/06/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.21,07/06/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.21,07/06/2020,2020
WEBER R,SUMMIT,RAINBOW,102,11.99,07/24/2020,2020
WEBER R,SUMMIT,RAINBOW,102,11.99,07/24/2020,2020
WEBER R,SUMMIT,RAINBOW,102,11.99,07/24/2020,2020
WEBER R,SUMMIT,RAINBOW,95,8.94,08/04/2020,2020
WEBER R,SUMMIT,RAINBOW,95,8.94,08/04/2020,2020
WEBER R,SUMMIT,RAINBOW,95,8.94,08/04/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.12,08/17/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.12,08/17/2020,2020
WEBER R,SUMMIT,RAINBOW,99,9.12,08/17/2020,2020
WHITNEY RES,SUMMIT,RAINBOW,2541,9.19,06/02/2020,2020
WHITNEY RES,SUMMIT,RAINBOW,2498,9.72,06/11/2020,2020
WHITNEY RES,SUMMIT,TIGER TROUT,9975,3.69,07/07/2020,2020
WHITNEY RES,SUMMIT,TIGER TROUT,9975,3.69,07/07/2020,2020
WHITNEY RES,SUMMIT,RAINBOW,2219,11.99,07/24/2020,2020
BEAR R,SUMMIT,RAINBOW,170,9.32,06/14/2021,2021
BEAR R,SUMMIT,RAINBOW,124,9.32,07/07/2021,2021
BEAR R,SUMMIT,RAINBOW,122,10.14,08/02/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,298,9.37,05/03/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,300,9.66,05/10/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,302,9.45,05/18/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,300,9.71,05/25/2021,2021
DEER VALLEY LAKES,SUMMIT,WIPER,1500,6.84,06/07/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,601,9.71,06/07/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,599,9.76,06/15/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,600,10.37,06/29/2021,2021
DEER VALLEY LAKES,SUMMIT,RAINBOW,0,2.85,10/06/2021,2021
DEER VALLEY LAKES,SUMMIT,TIGER TROUT,2992,5.07,10/06/2021,2021
ECHO RES,SUMMIT,RAINBOW,6715,11.37,04/19/2021,2021
ECHO RES,SUMMIT,RAINBOW,2040,11.37,04/19/2021,2021
ECHO RES,SUMMIT,RAINBOW,2720,11.37,04/19/2021,2021
ECHO RES,SUMMIT,RAINBOW,2260,12.05,10/25/2021,2021
ECHO RES,SUMMIT,RAINBOW,2260,12.05,10/25/2021,2021
HAYDEN FK,SUMMIT,RAINBOW,201,9.32,06/21/2021,2021
HAYDEN FK,SUMMIT,RAINBOW,250,9.32,07/07/2021,2021
HAYDEN FK,SUMMIT,RAINBOW,210,9.32,07/19/2021,2021
PROVO R,SUMMIT,RAINBOW,200,9.29,06/09/2021,2021
PROVO R,SUMMIT,RAINBOW,102,9.32,06/28/2021,2021
PROVO R,SUMMIT,RAINBOW,105,9.32,07/12/2021,2021
PROVO R,SUMMIT,RAINBOW,101,10.14,07/27/2021,2021
ROCKPORT RES,SUMMIT,KOKANEE,24087,3.11,04/13/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,3528,11.37,04/19/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,2091,11.37,04/19/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1360,11.37,04/19/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1160,11.99,04/19/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,867,11.37,04/20/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,12000,8.3,07/01/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1620,12.28,09/09/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1800,11.86,09/09/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,3000,11.86,09/09/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1802,12.05,10/25/2021,2021
ROCKPORT RES,SUMMIT,RAINBOW,1802,12.05,10/25/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1740,11.99,05/20/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2001,9.68,06/01/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1502,9.32,06/14/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1607,9.32,06/28/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1499,9.32,07/06/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1618,10.14,07/20/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1572,10.14,08/09/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,16650,2.99,09/29/2021,2021
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,20805,3.48,10/12/2021,2021
STATELINE RES,SUMMIT,RAINBOW,5644,9.03,05/25/2021,2021
STATELINE RES,SUMMIT,LAKE TROUT,6146,3.51,06/09/2021,2021
STILLWATER FK,SUMMIT,RAINBOW,278,9.32,06/14/2021,2021
STILLWATER FK,SUMMIT,RAINBOW,210,9.32,07/19/2021,2021
STILLWATER FK,SUMMIT,RAINBOW,199,10.14,08/02/2021,2021
STILLWATER FK,SUMMIT,RAINBOW,199,12.13,08/17/2021,2021
WEBER R,SUMMIT,RAINBOW,99,9.32,06/14/2021,2021
WEBER R,SUMMIT,RAINBOW,99,9.32,06/14/2021,2021
WEBER R,SUMMIT,RAINBOW,99,9.32,06/14/2021,2021
WEBER R,SUMMIT,RAINBOW,84,10.14,07/20/2021,2021
WEBER R,SUMMIT,RAINBOW,84,10.14,07/20/2021,2021
WEBER R,SUMMIT,RAINBOW,84,10.14,07/20/2021,2021
WEBER R,SUMMIT,RAINBOW,74,10.14,08/09/2021,2021
WEBER R,SUMMIT,RAINBOW,74,10.14,08/09/2021,2021
WEBER R,SUMMIT,RAINBOW,74,10.14,08/09/2021,2021
WEBER R,SUMMIT,BROWN TROUT,159,14.65,10/25/2021,2021
WEBER R,SUMMIT,RAINBOW,300,10.17,11/03/2021,2021
WHITNEY RES,SUMMIT,RAINBOW,2856,9.03,05/27/2021,2021
WHITNEY RES,SUMMIT,RAINBOW,1685,9.29,06/10/2021,2021
WHITNEY RES,SUMMIT,TIGER TROUT,10000,4.47,07/08/2021,2021
WHITNEY RES,SUMMIT,TIGER TROUT,10000,4.47,07/08/2021,2021
WHITNEY RES,SUMMIT,RAINBOW,2503,9.32,07/15/2021,2021
BIG SANDWASH RES,DUCHESNE,RAINBOW,1249,10.53,04/22/2020,2020
BIG SANDWASH RES,DUCHESNE,RAINBOW,1840,10.71,04/24/2020,2020
BIG SANDWASH RES,DUCHESNE,RAINBOW,3772,10.71,04/26/2020,2020
BIG SANDWASH RES,DUCHESNE,TIGER TROUT,1020,10.72,05/04/2020,2020
BIG SANDWASH RES,DUCHESNE,RAINBOW,3210,10.97,05/04/2020,2020
BIG SANDWASH RES,DUCHESNE,RAINBOW,5136,10.97,05/04/2020,2020
BIG SANDWASH RES,DUCHESNE,WALLEYE,3362,2.93,06/11/2020,2020
BIG SANDWASH RES,DUCHESNE,TIGER TROUT,1995,5.32,10/23/2020,2020
BROWNS DRAW RES,DUCHESNE,RAINBOW,4884,4.62,04/25/2020,2020
BROWNS DRAW RES,DUCHESNE,RAINBOW,10117,3.12,04/30/2020,2020
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,4420,2.35,04/30/2020,2020
BROWNS DRAW RES,DUCHESNE,RAINBOW,619,10.24,11/02/2020,2020
BROWNS DRAW RES,DUCHESNE,RAINBOW,426,10.2,11/17/2020,2020
DUCHESNE R,DUCHESNE,RAINBOW,252,9.63,06/17/2020,2020
DUCHESNE R,DUCHESNE,RAINBOW,249,9.72,06/30/2020,2020
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,997,9.63,06/17/2020,2020
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,1151,9.72,06/30/2020,2020
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,501,9.63,07/23/2020,2020
INDIAN CYN CR,DUCHESNE,CUTTHROAT,1004,2.21,10/22/2020,2020
LAKE CANYON L,DUCHESNE,TIGER TROUT,602,2.45,05/07/2020,2020
LAKE CANYON L,DUCHESNE,CUTTHROAT,2244,4.77,05/07/2020,2020
LAKE FK R,DUCHESNE,RAINBOW,1750,9.63,06/15/2020,2020
LAKE FK R,DUCHESNE,CUTTHROAT,8840,1.98,11/01/2020,2020
MOON L,DUCHESNE,TIGER TROUT,12180,2.54,05/18/2020,2020
MOON L,DUCHESNE,RAINBOW,275,13.15,05/19/2020,2020
MOON L,DUCHESNE,RAINBOW,2805,9.27,05/19/2020,2020
MOON L,DUCHESNE,RAINBOW,2331,9.26,05/19/2020,2020
MOON L,DUCHESNE,RAINBOW,7797,9.41,05/19/2020,2020
MOON L,DUCHESNE,SPLAKE,10280,3.19,06/24/2020,2020
RED CR,DUCHESNE,CUTTHROAT,5001,2.29,10/27/2020,2020
RED CR RES,DUCHESNE,RAINBOW,10020,3.47,05/21/2020,2020
RED CR RES,DUCHESNE,TIGER TROUT,5053,2.6,05/21/2020,2020
ROCK CR,DUCHESNE,RAINBOW,1260,9.49,06/10/2020,2020
ROCK CR,DUCHESNE,RAINBOW,1050,9.72,06/30/2020,2020
ROCK CR,DUCHESNE,RAINBOW,1000,9.63,07/23/2020,2020
SOWERS CR,DUCHESNE,CUTTHROAT,1991,2.29,10/27/2020,2020
STARVATION RES,DUCHESNE,KOKANEE,60086,3.1,04/01/2020,2020
STARVATION RES,DUCHESNE,KOKANEE,11800,3.05,04/01/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,5760,10.24,11/02/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,5760,10.24,11/02/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,5520,10.39,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,1208,10.39,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,4000,10.1,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,4208,10.04,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,6750,9.85,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,6120,10.04,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,6120,10.04,11/03/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,4455,9.85,11/04/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,3968,10.13,11/04/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,1913,10.04,11/04/2020,2020
STARVATION RES,DUCHESNE,RAINBOW,4320,9.85,11/05/2020,2020
STRAWBERRY R,DUCHESNE,RAINBOW,502,9.27,05/21/2020,2020
STRAWBERRY R,DUCHESNE,RAINBOW,485,9.72,06/30/2020,2020
UINTA R,DUCHESNE,RAINBOW,990,9.27,05/21/2020,2020
UINTA R,DUCHESNE,RAINBOW,1092,9.72,06/29/2020,2020
UINTA R,DUCHESNE,RAINBOW,559,9.87,07/20/2020,2020
UPPER STILLWATER RES,DUCHESNE,BROOK TROUT,3480,3.67,07/29/2020,2020
WOLF CR,DUCHESNE,CUTTHROAT,1000,1.98,11/01/2020,2020
YELLOWSTONE R,DUCHESNE,RAINBOW,997,9.72,06/26/2020,2020
YELLOWSTONE R,DUCHESNE,RAINBOW,999,9.83,07/08/2020,2020
BIG SANDWASH RES,DUCHESNE,RAINBOW,9900,7.89,03/23/2021,2021
BIG SANDWASH RES,DUCHESNE,RAINBOW,1563,10.11,11/02/2021,2021
BROWNS DRAW RES,DUCHESNE,RAINBOW,10033,2.7,04/18/2021,2021
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,4288,2.54,05/07/2021,2021
BROWNS DRAW RES,DUCHESNE,RAINBOW,4998,3.71,05/07/2021,2021
BROWNS DRAW RES,DUCHESNE,RAINBOW,1563,10.11,11/02/2021,2021
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,499,6.93,11/29/2021,2021
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,499,6.93,11/29/2021,2021
BUCKLEY SPRING,DUCHESNE,CUTTHROAT,75,6.11,07/06/2021,2021
DUCHESNE R,DUCHESNE,RAINBOW,248,9.47,06/16/2021,2021
DUCHESNE R,DUCHESNE,RAINBOW,250,10.31,07/20/2021,2021
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,1497,9.47,06/16/2021,2021
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,998,10.31,07/20/2021,2021
INDIAN CYN CR,DUCHESNE,CUTTHROAT,1994,2.19,10/19/2021,2021
LAKE CANYON L,DUCHESNE,TIGER TROUT,336,2.73,06/01/2021,2021
LAKE CANYON L,DUCHESNE,CUTTHROAT,988,5.32,06/01/2021,2021
LAKE CANYON L,DUCHESNE,TIGER TROUT,413,5.34,11/12/2021,2021
LAKE CYN,DUCHESNE,CUTTHROAT,2056,2.25,10/21/2021,2021
LAKE FK R,DUCHESNE,RAINBOW,601,10.04,06/29/2021,2021
MOON L,DUCHESNE,RAINBOW,2040,12.25,05/17/2021,2021
MOON L,DUCHESNE,RAINBOW,996,12.77,05/18/2021,2021
MOON L,DUCHESNE,RAINBOW,250,12.44,05/26/2021,2021
MOON L,DUCHESNE,TIGER TROUT,825,9.41,06/09/2021,2021
MOON L,DUCHESNE,SPLAKE,6782,3.33,07/02/2021,2021
MOON L,DUCHESNE,TIGER TROUT,1006,6.93,11/29/2021,2021
RED CR,DUCHESNE,CUTTHROAT,4011,2.21,10/22/2021,2021
RED CR RES,DUCHESNE,RAINBOW,4992,3.93,05/21/2021,2021
RED CR RES,DUCHESNE,TIGER TROUT,5080,2.82,05/21/2021,2021
ROCK CR,DUCHESNE,RAINBOW,970,9.54,06/11/2021,2021
ROCK CR,DUCHESNE,RAINBOW,1020,10.31,07/19/2021,2021
SOWERS CR,DUCHESNE,CUTTHROAT,1994,2.19,10/19/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,67760,2.53,03/23/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,61600,2.53,03/23/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,38500,2.53,03/23/2021,2021
STARVATION RES,DUCHESNE,CRAPPIE BLACK,12001,2.63,05/12/2021,2021
STARVATION RES,DUCHESNE,CRAPPIE BLACK,58000,2.83,05/13/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,29700,2,05/19/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,608,9.21,06/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,39780,2.58,06/03/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,700,13.8,10/26/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,7140,9.71,11/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,6885,9.83,11/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,8640,10.22,11/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,10080,9.71,11/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,10080,9.71,11/01/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,4080,10.25,11/03/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,4260,10.25,11/03/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,4320,10.25,11/04/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,1980,9.22,11/04/2021,2021
STARVATION RES,DUCHESNE,RAINBOW,480,10.25,11/04/2021,2021
STRAWBERRY R,DUCHESNE,RAINBOW,488,9.16,05/28/2021,2021
STRAWBERRY R,DUCHESNE,CUTTHROAT,2080,2.24,10/25/2021,2021
STRAWBERRY R,DUCHESNE,CUTTHROAT,5010,2.32,10/28/2021,2021
UINTA R,DUCHESNE,RAINBOW,1001,9.16,05/26/2021,2021
UINTA R,DUCHESNE,RAINBOW,992,9.47,06/17/2021,2021
UINTA R,DUCHESNE,RAINBOW,500,10.31,07/22/2021,2021
WHITEROCKS R,DUCHESNE,CUTTHROAT,25,6.11,07/06/2021,2021
YELLOWSTONE R,DUCHESNE,RAINBOW,1001,10.04,06/29/2021,2021
YELLOWSTONE R,DUCHESNE,RAINBOW,828,10.31,07/19/2021,2021
